Frequency Samples,Real,Imag
3291.9,2.96629,-2.9449
3292,-1.74039,1.72775
3292.1,-5.33636,5.29736
3292.2,2.17233,-2.15634
3292.3,0.00597021,-0.0059265
3292.4,2.09077,-2.07519
3292.5,0.848375,-0.842014
3292.6,2.60226,-2.58262
3292.7,1.51617,-1.50466
3292.8,4.01222,-3.98157
3292.9,2.96653,-2.94372
3293,16.3208,-16.1945
3293.1,-5.33783,5.29629
3293.2,-4.09064,4.0586
3293.3,0.00635785,-0.00630752
3293.4,-1.09671,1.08802
3293.5,0.848805,-0.842037
3293.6,-0.271806,0.269626
3293.7,1.51659,-1.50435
3293.8,-1.04904e-05,-0.000103235
3293.9,2.96677,-2.94255
3294,-1.74221,1.72791
3294.1,-5.33931,5.29521
3294.2,2.17491,-2.15685
3294.3,0.00674531,-0.00668848
3294.4,2.09244,-2.07486
3294.5,0.849236,-0.842061
3294.6,2.60378,-2.58166
3294.7,1.51701,-1.50405
3294.8,4.01375,-3.97926
3294.9,2.96701,-2.94138
3295,16.3167,-16.1749
3295.1,-5.34078,5.29413
3295.2,-4.09221,4.05627
3295.3,0.00713217,-0.00706933
3295.4,-1.09671,1.08697
3295.5,0.849667,-0.842084
3295.6,-0.271608,0.269171
3295.7,1.51742,-1.50374
3295.8,-1.14441e-05,6.4373e-06
3295.9,2.96725,-2.94021
3296,-1.74404,1.72806
3296.1,-5.34226,5.29306
3296.2,2.1775,-2.15735
3296.3,0.00751999,-0.00745012
3296.4,2.09412,-2.07454
3296.5,0.850098,-0.842108
3296.6,2.6053,-2.58069
3296.7,1.51784,-1.50343
3296.8,4.01527,-3.97695
3296.9,2.96749,-2.93903
3297,16.3126,-16.1554
3297.1,-5.34373,5.29198
3297.2,-4.09378,4.05394
3297.3,0.00790769,-0.007831
3297.4,-1.09669,1.08592
3297.5,0.850529,-0.84213
3297.6,-0.271411,0.268718
3297.7,1.51826,-1.50312
3297.8,-2.19345e-05,1.00136e-05
3297.9,2.96773,-2.93786
3298,-1.74586,1.72821
3298.1,-5.3452,5.2909
3298.2,2.1801,-2.15784
3298.3,0.00829613,-0.00821139
3298.4,2.0958,-2.07421
3298.5,0.85096,-0.842154
3298.6,2.60682,-2.57972
3298.7,1.51867,-1.50281
3298.8,4.01678,-3.97464
3298.9,2.96797,-2.93669
3299,16.3085,-16.1358
3299.1,-5.34668,5.28983
3299.2,-4.09535,4.05161
3299.3,0.00868434,-0.00859101
3299.4,-1.09669,1.08487
3299.5,0.851391,-0.842176
3299.6,-0.271212,0.268265
3299.7,1.51909,-1.50251
3299.8,-1.90735e-05,1.93119e-05
3299.9,2.9682,-2.93551
3300,-1.74769,1.72836
3300.1,-5.34815,5.28875
3300.2,2.18269,-2.15834
3300.3,0.00907302,-0.00897126
3300.4,2.09748,-2.07388
3300.5,0.851822,-0.842199
3300.6,2.60834,-2.57875
3300.7,1.51951,-1.5022
3300.8,4.0183,-3.97234
3300.9,2.96844,-2.93434
3301,16.3043,-16.1163
3301.1,-5.34962,5.28767
3301.2,-4.09692,4.04927
3301.3,0.00946161,-0.00935139
3301.4,-1.09671,1.08382
3301.5,0.852253,-0.842221
3301.6,-0.271015,0.267811
3301.7,1.51992,-1.50189
3301.8,-1.7643e-05,1.64509e-05
3301.9,2.96868,-2.93317
3302,-1.74951,1.72851
3302.1,-5.3511,5.28659
3302.2,2.18528,-2.15883
3302.3,0.00985065,-0.00973134
3302.4,2.09916,-2.07355
3302.5,0.852684,-0.842243
3302.6,2.60986,-2.57778
3302.7,1.52034,-1.50158
3302.8,4.01982,-3.97003
3302.9,2.96891,-2.932
3303,16.3002,-16.0968
3303.1,-5.35257,5.28551
3303.2,-4.09848,4.04694
3303.3,0.0102397,-0.0101106
3303.4,-1.09665,1.08278
3303.5,0.853115,-0.842265
3303.6,-0.270816,0.267359
3303.7,1.52075,-1.50127
3303.8,-2.52724e-05,2.81334e-05
3303.9,2.96915,-2.93083
3304,-1.75134,1.72865
3304.1,-5.35404,5.28443
3304.2,2.18787,-2.15932
3304.3,0.0106294,-0.0104903
3304.4,2.10084,-2.07322
3304.5,0.853546,-0.842287
3304.6,2.61138,-2.57681
3304.7,1.52117,-1.50096
3304.8,4.02133,-3.96771
3304.9,2.96938,-2.92965
3305,16.2961,-16.0773
3305.1,-5.35551,5.28335
3305.2,-4.10005,4.04461
3305.3,0.011019,-0.0108697
3305.4,-1.09666,1.08174
3305.5,0.853978,-0.842308
3305.6,-0.270618,0.266907
3305.7,1.52159,-1.50065
3305.8,-2.43187e-05,2.86102e-05
3305.9,2.96962,-2.92848
3306,-1.75317,1.7288
3306.1,-5.35699,5.28227
3306.2,2.19047,-2.15981
3306.3,0.0114092,-0.0112485
3306.4,2.10251,-2.07289
3306.5,0.854409,-0.84233
3306.6,2.61289,-2.57583
3306.7,1.522,-1.50034
3306.8,4.02284,-3.9654
3306.9,2.96985,-2.92731
3307,16.292,-16.0578
3307.1,-5.35846,5.28119
3307.2,-4.10161,4.04227
3307.3,0.0117993,-0.011628
3307.4,-1.09666,1.08069
3307.5,0.85484,-0.842351
3307.6,-0.270419,0.266456
3307.7,1.52242,-1.50003
3307.8,2.19345e-05,4.05312e-05
3307.9,2.97009,-2.92614
3308,-1.75499,1.72894
3308.1,-5.35993,5.2801
3308.2,2.19307,-2.16031
3308.3,0.0121895,-0.0120065
3308.4,2.10419,-2.07256
3308.5,0.855271,-0.842373
3308.6,2.61441,-2.57486
3308.7,1.52283,-1.49972
3308.8,4.02435,-3.96309
3308.9,2.97032,-2.92496
3309,16.2879,-16.0384
3309.1,-5.3614,5.27902
3309.2,-4.10317,4.03993
3309.3,0.01258,-0.0123855
3309.4,-1.09664,1.07965
3309.5,0.855703,-0.842393
3309.6,-0.27022,0.266005
3309.7,1.52325,-1.49941
3309.8,-3.29018e-05,3.6478e-05
3309.9,2.97056,-2.92379
3310,-1.75682,1.72908
3310.1,-5.36287,5.27794
3310.2,2.19568,-2.1608
3310.3,0.012971,-0.0127642
3310.4,2.10587,-2.07222
3310.5,0.856134,-0.842414
3310.6,2.61593,-2.57389
3310.7,1.52366,-1.4991
3310.8,4.02587,-3.96078
3310.9,2.97079,-2.92262
3311,16.2837,-16.0189
3311.1,-5.36434,5.27686
3311.2,-4.10473,4.0376
3311.3,0.0133616,-0.0131421
3311.4,-1.09663,1.07859
3311.5,0.856565,-0.842434
3311.6,-0.270021,0.265554
3311.7,1.52408,-1.49879
3311.8,-4.95911e-05,4.22001e-05
3311.9,2.97102,-2.92145
3312,-1.75865,1.72922
3312.1,-5.36581,5.27577
3312.2,2.19827,-2.16128
3312.3,0.0137528,-0.0135205
3312.4,2.10755,-2.07189
3312.5,0.856997,-0.842455
3312.6,2.61745,-2.57291
3312.7,1.52449,-1.49848
3312.8,4.02737,-3.95846
3312.9,2.97125,-2.92028
3313,16.2796,-15.9995
3313.1,-5.36728,5.27469
3313.2,-4.10629,4.03526
3313.3,0.0141448,-0.0138986
3313.4,-1.09662,1.07755
3313.5,0.857428,-0.842475
3313.6,-0.269822,0.265104
3313.7,1.52491,-1.49817
3313.8,-4.43459e-05,4.24385e-05
3313.9,2.97149,-2.9191
3314,-1.76048,1.72936
3314.1,-5.36875,5.2736
3314.2,2.20088,-2.16176
3314.3,0.014536,-0.0142767
3314.4,2.10923,-2.07155
3314.5,0.85786,-0.842495
3314.6,2.61896,-2.57193
3314.7,1.52532,-1.49786
3314.8,4.02888,-3.95615
3314.9,2.97172,-2.91793
3315,16.2755,-15.9801
3315.1,-5.37022,5.27252
3315.2,-4.10785,4.03292
3315.3,0.0149276,-0.0146546
3315.4,-1.09661,1.0765
3315.5,0.858291,-0.842515
3315.6,-0.269623,0.264654
3315.7,1.52574,-1.49755
3315.8,-5.14984e-05,5.93662e-05
3315.9,2.97195,-2.91676
3316,-1.76231,1.7295
3316.1,-5.37169,5.27143
3316.2,2.2035,-2.16226
3316.3,0.0153196,-0.0150323
3316.4,2.11091,-2.07122
3316.5,0.858723,-0.842535
3316.6,2.62048,-2.57096
3316.7,1.52615,-1.49724
3316.8,4.03038,-3.95383
3316.9,2.97218,-2.91559
3317,16.2713,-15.9608
3317.1,-5.37316,5.27035
3317.2,-4.1094,4.03058
3317.3,0.0157122,-0.0154094
3317.4,-1.09659,1.07545
3317.5,0.859154,-0.842554
3317.6,-0.269423,0.264204
3317.7,1.52657,-1.49692
3317.8,-9.34601e-05,7.00951e-05
3317.9,2.97241,-2.91442
3318,-1.76413,1.72963
3318.1,-5.37463,5.26926
3318.2,2.20609,-2.16275
3318.3,0.0161047,-0.0157873
3318.4,2.11259,-2.07088
3318.5,0.859586,-0.842572
3318.6,2.62199,-2.56998
3318.7,1.52698,-1.49661
3318.8,4.03189,-3.95152
3318.9,2.97264,-2.91324
3319,16.2672,-15.9414
3319.1,-5.37609,5.26817
3319.2,-4.11096,4.02824
3319.3,0.0164969,-0.0161642
3319.4,-1.09658,1.07441
3319.5,0.860018,-0.842592
3319.6,-0.269224,0.263755
3319.7,1.52739,-1.4963
3319.8,-4.1008e-05,6.29425e-05
3319.9,2.97287,-2.91207
3320,-1.76596,1.72977
3320.1,-5.37756,5.26709
3320.2,2.2087,-2.16322
3320.3,0.01689,-0.0165418
3320.4,2.11427,-2.07054
3320.5,0.86045,-0.842611
3320.6,2.62351,-2.569
3320.7,1.52781,-1.49599
3320.8,4.03339,-3.9492
3320.9,2.9731,-2.9109
3321,16.2631,-15.9221
3321.1,-5.37903,5.266
3321.2,-4.11251,4.0259
3321.3,0.0172833,-0.0169185
3321.4,-1.09656,1.07337
3321.5,0.860881,-0.842629
3321.6,-0.269023,0.263307
3321.7,1.52822,-1.49568
3321.8,-0.000102043,7.51019e-05
3321.9,2.97333,-2.90973
3322,-1.76779,1.7299
3322.1,-5.3805,5.26491
3322.2,2.21131,-2.1637
3322.3,0.017677,-0.0172952
3322.4,2.11595,-2.0702
3322.5,0.861313,-0.842648
3322.6,2.62503,-2.56801
3322.7,1.52864,-1.49537
3322.8,4.03489,-3.94689
3322.9,2.97356,-2.90856
3323,16.259,-15.9028
3323.1,-5.38197,5.26382
3323.2,-4.11406,4.02356
3323.3,0.0180705,-0.0176716
3323.4,-1.09655,1.07232
3323.5,0.861745,-0.842666
3323.6,-0.268823,0.262859
3323.7,1.52905,-1.49505
3323.8,-7.67708e-05,7.9155e-05
3323.9,2.97378,-2.90739
3324,-1.76962,1.73003
3324.1,-5.38343,5.26273
3324.2,2.21393,-2.16419
3324.3,0.0184643,-0.0180485
3324.4,2.11763,-2.06986
3324.5,0.862177,-0.842684
3324.6,2.62654,-2.56703
3324.7,1.52946,-1.49474
3324.8,4.03639,-3.94457
3324.9,2.97401,-2.90622
3325,16.2548,-15.8835
3325.1,-5.3849,5.26164
3325.2,-4.11561,4.02121
3325.3,0.0188583,-0.0184249
3325.4,-1.09653,1.07128
3325.5,0.862608,-0.842702
3325.6,-0.268623,0.262412
3325.7,1.52988,-1.49443
3325.8,-9.01222e-05,8.34465e-05
3325.9,2.97424,-2.90504
3326,-1.77145,1.73016
3326.1,-5.38637,5.26055
3326.2,2.21654,-2.16466
3326.3,0.0192527,-0.0188014
3326.4,2.11931,-2.06951
3326.5,0.86304,-0.84272
3326.6,2.62805,-2.56605
3326.7,1.53029,-1.49411
3326.8,4.03789,-3.94225
3326.9,2.97446,-2.90387
3327,16.2506,-15.8642
3327.1,-5.38783,5.25946
3327.2,-4.11716,4.01887
3327.3,0.0196469,-0.0191768
3327.4,-1.09651,1.07023
3327.5,0.863472,-0.842737
3327.6,-0.268422,0.261964
3327.7,1.5307,-1.4938
3327.8,-9.48906e-05,9.91821e-05
3327.9,2.97469,-2.9027
3328,-1.77329,1.73029
3328.1,-5.3893,5.25837
3328.2,2.21916,-2.16514
3328.3,0.0200417,-0.0195527
3328.4,2.12099,-2.06917
3328.5,0.863904,-0.842755
3328.6,2.62956,-2.56506
3328.7,1.53112,-1.49349
3328.8,4.03938,-3.93993
3328.9,2.97492,-2.90153
3329,16.2466,-15.845
3329.1,-5.39076,5.25728
3329.2,-4.1187,4.01652
3329.3,0.0204363,-0.0199283
3329.4,-1.0965,1.06919
3329.5,0.864336,-0.842772
3329.6,-0.268222,0.261517
3329.7,1.53153,-1.49317
3329.8,-0.000102997,0.000103474
3329.9,2.97514,-2.90036
3330,-1.77512,1.73042
3330.1,-5.39223,5.25619
3330.2,2.22178,-2.16562
3330.3,0.0208316,-0.0203042
3330.4,2.12268,-2.06882
3330.5,0.864768,-0.842789
3330.6,2.63108,-2.56408
3330.7,1.53194,-1.49286
3330.8,4.04088,-3.93761
3330.9,2.97537,-2.89919
3331,16.2424,-15.8258
3331.1,-5.39369,5.25509
3331.2,-4.12025,4.01418
3331.3,0.0212268,-0.0206796
3331.4,-1.09648,1.06815
3331.5,0.8652,-0.842805
3331.6,-0.268021,0.261071
3331.7,1.53235,-1.49255
3331.8,-0.000112057,0.000118256
3331.9,2.97559,-2.89802
3332,-1.77695,1.73054
3332.1,-5.39516,5.254
3332.2,2.2244,-2.16609
3332.3,0.0216222,-0.0210551
3332.4,2.12436,-2.06848
3332.5,0.865633,-0.842823
3332.6,2.63259,-2.56309
3332.7,1.53277,-1.49223
3332.8,4.04237,-3.93529
3332.9,2.97582,-2.89685
3333,16.2382,-15.8066
3333.1,-5.39662,5.25291
3333.2,-4.12179,4.01183
3333.3,0.022018,-0.0214299
3333.4,-1.09646,1.0671
3333.5,0.866064,-0.842839
3333.6,-0.26782,0.260625
3333.7,1.53318,-1.49192
3333.8,-0.00012064,0.000117064
3333.9,2.97604,-2.89567
3334,-1.77878,1.73066
3334.1,-5.39809,5.25181
3334.2,2.22702,-2.16657
3334.3,0.0224141,-0.0218051
3334.4,2.12604,-2.06813
3334.5,0.866497,-0.842854
3334.6,2.6341,-2.56211
3334.7,1.53359,-1.49161
3334.8,4.04387,-3.93297
3334.9,2.97626,-2.8945
3335,16.2341,-15.7874
3335.1,-5.39955,5.25072
3335.2,-4.12333,4.00949
3335.3,0.0228102,-0.0221795
3335.4,-1.09643,1.06607
3335.5,0.866929,-0.842871
3335.6,-0.267618,0.26018
3335.7,1.534,-1.49129
3335.8,-9.87053e-05,0.000127554
3335.9,2.97649,-2.89333
3336,-1.78061,1.73079
3336.1,-5.40101,5.24962
3336.2,2.22964,-2.16704
3336.3,0.0232071,-0.022554
3336.4,2.12772,-2.06778
3336.5,0.867361,-0.842887
3336.6,2.63561,-2.56112
3336.7,1.53442,-1.49098
3336.8,4.04536,-3.93064
3336.9,2.97671,-2.89216
3337,16.2299,-15.7682
3337.1,-5.40248,5.24853
3337.2,-4.12487,4.00714
3337.3,0.0236036,-0.0229288
3337.4,-1.09642,1.06502
3337.5,0.867794,-0.842903
3337.6,-0.267417,0.259735
3337.7,1.53483,-1.49066
3337.8,-0.000139236,0.000130653
3337.9,2.97693,-2.89099
3338,-1.78245,1.73091
3338.1,-5.40394,5.24743
3338.2,2.23227,-2.16751
3338.3,0.0240008,-0.0233027
3338.4,2.1294,-2.06743
3338.5,0.868225,-0.842918
3338.6,2.63712,-2.56013
3338.7,1.53524,-1.49035
3338.8,4.04684,-3.92832
3338.9,2.97715,-2.88982
3339,16.2258,-15.7491
3339.1,-5.4054,5.24634
3339.2,-4.12641,4.00479
3339.3,0.0243973,-0.0236772
3339.4,-1.09639,1.06398
3339.5,0.868657,-0.842934
3339.6,-0.267216,0.259291
3339.7,1.53565,-1.49003
3339.8,-0.000114441,0.000121117
3339.9,2.97737,-2.88865
3340,-1.78428,1.73103
3340.1,-5.40687,5.24524
3340.2,2.23489,-2.16798
3340.3,0.0247947,-0.0240511
3340.4,2.13108,-2.06708
3340.5,0.86909,-0.842949
3340.6,2.63863,-2.55914
3340.7,1.53606,-1.48972
3340.8,4.04833,-3.926
3340.9,2.97759,-2.88748
3341,16.2216,-15.7299
3341.1,-5.40833,5.24414
3341.2,-4.12795,4.00244
3341.3,0.0251925,-0.0244252
3341.4,-1.09637,1.06293
3341.5,0.869522,-0.842964
3341.6,-0.267014,0.258846
3341.7,1.53647,-1.4894
3341.8,-0.00014925,0.000156164
3341.9,2.97781,-2.88631
3342,-1.78612,1.73115
3342.1,-5.40979,5.24304
3342.2,2.23752,-2.16845
3342.3,0.0255901,-0.0247992
3342.4,2.13277,-2.06673
3342.5,0.869955,-0.842979
3342.6,2.64014,-2.55815
3342.7,1.53689,-1.48909
3342.8,4.04982,-3.92367
3342.9,2.97803,-2.88514
3343,16.2175,-15.7108
3343.1,-5.41125,5.24195
3343.2,-4.12948,4.00009
3343.3,0.0259878,-0.0251724
3343.4,-1.09635,1.06189
3343.5,0.870388,-0.842993
3343.6,-0.266812,0.258402
3343.7,1.5373,-1.48877
3343.8,-0.000133514,0.000164032
3343.9,2.97825,-2.88397
3344,-1.78795,1.73126
3344.1,-5.41271,5.24085
3344.2,2.24016,-2.16892
3344.3,0.0263859,-0.025546
3344.4,2.13445,-2.06638
3344.5,0.87082,-0.843008
3344.6,2.64164,-2.55716
3344.7,1.53771,-1.48845
3344.8,4.0513,-3.92135
3344.9,2.97847,-2.8828
3345,16.2134,-15.6918
3345.1,-5.41417,5.23975
3345.2,-4.13102,3.99774
3345.3,0.0267842,-0.0259188
3345.4,-1.09632,1.06085
3345.5,0.871252,-0.843021
3345.6,-0.26661,0.257959
3345.7,1.53812,-1.48814
3345.8,-0.00017786,0.000148535
3345.9,2.97869,-2.88162
3346,-1.78978,1.73138
3346.1,-5.41564,5.23865
3346.2,2.24279,-2.16938
3346.3,0.0271832,-0.0262925
3346.4,2.13613,-2.06602
3346.5,0.871685,-0.843036
3346.6,2.64315,-2.55616
3346.7,1.53853,-1.48782
3346.8,4.05279,-3.91902
3346.9,2.97891,-2.88045
3347,16.2092,-15.6727
3347.1,-5.4171,5.23755
3347.2,-4.13255,3.99539
3347.3,0.0275817,-0.0266653
3347.4,-1.0963,1.05981
3347.5,0.872117,-0.84305
3347.6,-0.266407,0.257516
3347.7,1.53894,-1.48751
3347.8,-0.000187874,0.000187397
3347.9,2.97913,-2.87928
3348,-1.79162,1.73149
3348.1,-5.41856,5.23645
3348.2,2.24542,-2.16985
3348.3,0.0279809,-0.0270379
3348.4,2.13781,-2.06567
3348.5,0.87255,-0.843063
3348.6,2.64466,-2.55517
3348.7,1.53935,-1.48719
3348.8,4.05427,-3.9167
3348.9,2.97935,-2.87811
3349,16.205,-15.6537
3349.1,-5.42002,5.23535
3349.2,-4.13408,3.99304
3349.3,0.0283801,-0.0274111
3349.4,-1.09628,1.05877
3349.5,0.872983,-0.843077
3349.6,-0.266206,0.257074
3349.7,1.53976,-1.48687
3349.8,-0.000195503,0.000168085
3349.9,2.97956,-2.87694
3350,-1.79345,1.7316
3350.1,-5.42148,5.23425
3350.2,2.24806,-2.17031
3350.3,0.0287797,-0.0277833
3350.4,2.1395,-2.06531
3350.5,0.873415,-0.84309
3350.6,2.64617,-2.55417
3350.7,1.54017,-1.48656
3350.8,4.05575,-3.91437
3350.9,2.97978,-2.87577
3351,16.2009,-15.6346
3351.1,-5.42294,5.23315
3351.2,-4.13561,3.99068
3351.3,0.0291791,-0.0281555
3351.4,-1.09625,1.05773
3351.5,0.873848,-0.843103
3351.6,-0.266003,0.256632
3351.7,1.54058,-1.48624
3351.8,-0.00017643,0.000271082
3351.9,2.98,-2.8746
3352,-1.79529,1.73171
3352.1,-5.4244,5.23204
3352.2,2.25069,-2.17078
3352.3,0.0295793,-0.0285281
3352.4,2.14118,-2.06495
3352.5,0.87428,-0.843117
3352.6,2.64767,-2.55319
3352.7,1.54099,-1.48592
3352.8,4.05723,-3.91204
3352.9,2.98021,-2.87343
3353,16.1967,-15.6156
3353.1,-5.42585,5.23094
3353.2,-4.13714,3.98833
3353.3,0.0299794,-0.0288997
3353.4,-1.09622,1.05669
3353.5,0.874713,-0.843129
3353.6,-0.2658,0.25619
3353.7,1.5414,-1.4856
3353.8,-0.000214577,0.000186443
3353.9,2.98043,-2.87226
3354,-1.79713,1.73182
3354.1,-5.42731,5.22984
3354.2,2.25332,-2.17124
3354.3,0.0303803,-0.0292716
3354.4,2.14286,-2.0646
3354.5,0.875146,-0.843142
3354.6,2.64919,-2.55216
3354.7,1.54181,-1.48529
3354.8,4.0587,-3.90971
3354.9,2.98065,-2.87109
3355,16.1926,-15.5967
3355.1,-5.42877,5.22874
3355.2,-4.13866,3.98597
3355.3,0.0307806,-0.0296432
3355.4,-1.0962,1.05565
3355.5,0.875579,-0.843154
3355.6,-0.265597,0.255749
3355.7,1.54222,-1.48497
3355.8,-0.00022459,0.00022912
3355.9,2.98086,-2.86992
3356,-1.79896,1.73193
3356.1,-5.43023,5.22763
3356.2,2.25597,-2.17169
3356.3,0.0311809,-0.0300146
3356.4,2.14454,-2.06424
3356.5,0.876012,-0.843166
3356.6,2.65068,-2.55119
3356.7,1.54263,-1.48465
3356.8,4.06018,-3.90738
3356.9,2.98108,-2.86875
3357,16.1884,-15.5777
3357.1,-5.43169,5.22653
3357.2,-4.14019,3.98362
3357.3,0.0315821,-0.0303861
3357.4,-1.09616,1.05461
3357.5,0.876444,-0.843179
3357.6,-0.265394,0.255309
3357.7,1.54304,-1.48433
3357.8,-0.000243187,0.000240564
3357.9,2.98129,-2.86758
3358,-1.8008,1.73204
3358.1,-5.43314,5.22542
3358.2,2.25861,-2.17215
3358.3,0.0319839,-0.0307575
3358.4,2.14623,-2.06387
3358.5,0.876878,-0.843189
3358.6,2.6522,-2.55018
3358.7,1.54345,-1.48401
3358.8,4.06165,-3.90505
3358.9,2.9815,-2.86641
3359,16.1842,-15.5587
3359.1,-5.4346,5.22432
3359.2,-4.14171,3.98126
3359.3,0.0323846,-0.0311285
3359.4,-1.09614,1.05357
3359.5,0.87731,-0.843202
3359.6,-0.265191,0.254868
3359.7,1.54386,-1.4837
3359.8,-0.000237465,0.000240803
3359.9,2.98172,-2.86524
3360,-1.80264,1.73214
3360.1,-5.43606,5.22321
3360.2,2.26125,-2.17261
3360.3,0.0327861,-0.0314996
3360.4,2.14791,-2.06351
3360.5,0.877743,-0.843214
3360.6,2.65369,-2.54919
3360.7,1.54427,-1.48338
3360.8,4.06313,-3.90272
3360.9,2.98193,-2.86407
3361,16.1801,-15.5398
3361.1,-5.43752,5.2221
3361.2,-4.14323,3.97891
3361.3,0.0331881,-0.0318708
3361.4,-1.09611,1.05253
3361.5,0.878176,-0.843224
3361.6,-0.264987,0.254428
3361.7,1.54468,-1.48306
3361.8,-0.000281811,0.000282526
3361.9,2.98214,-2.8629
3362,-1.80448,1.73224
3362.1,-5.43897,5.221
3362.2,2.2639,-2.17307
3362.3,0.0335905,-0.0322413
3362.4,2.14959,-2.06315
3362.5,0.878609,-0.843236
3362.6,2.6552,-2.54818
3362.7,1.54509,-1.48274
3362.8,4.0646,-3.90039
3362.9,2.98235,-2.86173
3363,16.1759,-15.5209
3363.1,-5.44043,5.21989
3363.2,-4.14475,3.97655
3363.3,0.0339922,-0.0326112
3363.4,-1.09608,1.0515
3363.5,0.879042,-0.843246
3363.6,-0.264783,0.253989
3363.7,1.5455,-1.48242
3363.8,-0.000274181,0.000248194
3363.9,2.98256,-2.86056
3364,-1.80632,1.73235
3364.1,-5.44188,5.21878
3364.2,2.26655,-2.17353
3364.3,0.0343946,-0.0329815
3364.4,2.15128,-2.06279
3364.5,0.879475,-0.843258
3364.6,2.65671,-2.54718
3364.7,1.54591,-1.4821
3364.8,4.06607,-3.89806
3364.9,2.98278,-2.85939
3365,16.1717,-15.502
3365.1,-5.44334,5.21768
3365.2,-4.14627,3.97419
3365.3,0.0347978,-0.0333519
3365.4,-1.09606,1.05042
3365.5,0.879908,-0.843268
3365.6,-0.264579,0.25355
3365.7,1.54631,-1.48178
3365.8,-0.000294209,0.00028944
3365.9,2.98299,-2.85822
3366,-1.80816,1.73245
3366.1,-5.44479,5.21657
3366.2,2.26919,-2.17398
3366.3,0.035201,-0.0337225
3366.4,2.15296,-2.06242
3366.5,0.880341,-0.843278
3366.6,2.65821,-2.54617
3366.7,1.54672,-1.48146
3366.8,4.06753,-3.89573
3366.9,2.9832,-2.85705
3367,16.1676,-15.4832
3367.1,-5.44625,5.21546
3367.2,-4.14779,3.97183
3367.3,0.0356035,-0.0340919
3367.4,-1.09602,1.04944
3367.5,0.880774,-0.843288
3367.6,-0.264376,0.253112
3367.7,1.54713,-1.48114
3367.8,-0.000309467,0.000288725
3367.9,2.98341,-2.85588
3368,-1.80999,1.73255
3368.1,-5.4477,5.21435
3368.2,2.27184,-2.17441
3368.3,0.0360073,-0.0344616
3368.4,2.15465,-2.06205
3368.5,0.881207,-0.843298
3368.6,2.65971,-2.54517
3368.7,1.54754,-1.48082
3368.8,4.069,-3.89339
3368.9,2.98362,-2.85472
3369,16.1634,-15.4643
3369.1,-5.44916,5.21324
3369.2,-4.1493,3.96947
3369.3,0.0364113,-0.0348314
3369.4,-1.09597,1.04838
3369.5,0.881641,-0.843308
3369.6,-0.264171,0.252673
3369.7,1.54795,-1.4805
3369.8,-0.000320435,0.000315905
3369.9,2.98383,-2.85355
3370,-1.81183,1.73264
3370.1,-5.45061,5.21213
3370.2,2.27451,-2.17487
3370.3,0.0368152,-0.0352004
3370.4,2.15633,-2.06169
3370.5,0.882074,-0.843318
3370.6,2.66121,-2.54417
3370.7,1.54836,-1.48018
3370.8,4.07047,-3.89106
3370.9,2.98404,-2.85238
3371,16.1592,-15.4455
3371.1,-5.45207,5.21102
3371.2,-4.15082,3.96711
3371.3,0.0372187,-0.0355701
3371.4,-1.09596,1.04735
3371.5,0.882507,-0.843327
3371.6,-0.263967,0.252235
3371.7,1.54876,-1.47986
3371.8,-0.000328541,0.000313759
3371.9,2.98424,-2.85121
3372,-1.81367,1.73274
3372.1,-5.45352,5.20991
3372.2,2.27716,-2.17531
3372.3,0.0376229,-0.0359386
3372.4,2.15802,-2.06132
3372.5,0.88294,-0.843337
3372.6,2.66271,-2.54316
3372.7,1.54917,-1.47954
3372.8,4.07193,-3.88872
3372.9,2.98445,-2.85004
3373,16.155,-15.4267
3373.1,-5.45497,5.20879
3373.2,-4.15233,3.96475
3373.3,0.0380272,-0.036308
3373.4,-1.09591,1.0463
3373.5,0.883373,-0.843346
3373.6,-0.263762,0.251799
3373.7,1.54958,-1.47922
3373.8,-0.0003438,0.000344992
3373.9,2.98466,-2.84887
3374,-1.81551,1.73283
3374.1,-5.45643,5.20768
3374.2,2.27981,-2.17578
3374.3,0.0384323,-0.0366767
3374.4,2.1597,-2.06095
3374.5,0.883807,-0.843355
3374.6,2.66422,-2.54215
3374.7,1.54999,-1.4789
3374.8,4.07339,-3.88639
3374.9,2.98487,-2.8477
3375,16.1509,-15.4079
3375.1,-5.45788,5.20657
3375.2,-4.15384,3.96238
3375.3,0.038837,-0.0370451
3375.4,-1.09589,1.04527
3375.5,0.88424,-0.843363
3375.6,-0.263558,0.251362
3375.7,1.55039,-1.47858
3375.8,-0.000361443,0.000357866
3375.9,2.98507,-2.84653
3376,-1.81736,1.73293
3376.1,-5.45933,5.20546
3376.2,2.28248,-2.17625
3376.3,0.0392424,-0.0374137
3376.4,2.16138,-2.06058
3376.5,0.884674,-0.843372
3376.6,2.66572,-2.54114
3376.7,1.5508,-1.47826
3376.8,4.07485,-3.88405
3376.9,2.98528,-2.84536
3377,16.1467,-15.3892
3377.1,-5.46079,5.20434
3377.2,-4.15535,3.96002
3377.3,0.0396476,-0.0377817
3377.4,-1.09585,1.04424
3377.5,0.885107,-0.84338
3377.6,-0.263353,0.250925
3377.7,1.55121,-1.47794
3377.8,-0.000387669,0.000363111
3377.9,2.98549,-2.84419
3378,-1.8192,1.73302
3378.1,-5.46224,5.20323
3378.2,2.28517,-2.17658
3378.3,0.0400529,-0.0381501
3378.4,2.16307,-2.0602
